40.704440155,-74.0137329102
40.7346761202,-73.9920076604
40.78660071,-73.974656047
40.7077548747,-74.0074030039
40.7506520737,-73.9919865185
40.7939018899,-73.9694670413
40.7753092999,-73.949368995
40.8026704931,-73.9664717717
40.7234090238,-73.9955185761
40.8037606875,-73.9417336782
40.8130128043,-73.9591235206
40.8128246731,-73.9470214844
40.7783588523,-73.9812077468
40.7347707628,-73.9813653165
40.8014919676,-73.9585258221
40.822066413,-73.9529342651
40.7591831144,-73.9941412994
40.7152966091,-74.0142978941
40.8348236084,-73.9444707235
40.8353118896,-73.9403076172
40.7102155832,-74.0144322322
40.825843811,-73.9472910563
40.841027832,-73.9415924072
40.7668041983,-73.9655388701
40.8595314026,-73.9302215576
40.7426885059,-73.9920559401
40.8631401062,-73.9208221436
40.780715317,-73.9562223778
40.8435173035,-73.9392242432
40.7172059646,-74.0082195722
40.7325584253,-74.0032263438
40.7678498592,-73.9843470735
40.7242828472,-73.9846774108
40.7924536191,-73.9418396583
40.7219635443,-74.003495886
40.7444907221,-73.9823863589
40.7511138989,-73.9751455014
40.7444619839,-74.003294961
40.7568405987,-73.9833024215
40.8302612305,-73.9478302002
40.7586934104,-73.9668394819
40.7667579908,-73.9559452301
40.761774355200004,-73.9753190977
40.7743988613,-73.9606515245
40.8504219056,-73.9374427795
40.7853055719,-73.9514113648
