40.7071652482,-74.0146007092
40.7345276139,-73.9958029491
40.7760100346,-73.9594775087
40.7745978495,-73.9498767025
40.7244119461,-73.9833840077
40.7945616667,-73.9701766667
40.7842530726,-73.9530106145
40.804319403,-73.9650149254
40.8722666667,-73.917
40.7156052402,-74.0066917031
40.8092428571,-73.9573642857
40.800724,-73.952896
40.7528968476,-73.9737879159
40.8212944444,-73.9545944444
40.7985633333,-73.9397133333
40.8215733333,-73.9449533333
40.7369284483,-74.005374569
40.8136117647,-73.9380235294
40.7471699301,-74.0042030303
40.8281222222,-73.9403111111
40.7161472527,-74.0134153846
40.8348714286,-73.9461714286
40.8412888889,-73.9392444444
40.7621606884,-73.9809155797
40.8474,-73.94145
40.7069754098,-74.0075827869
40.8492625,-73.9375
40.8584,-73.929
40.8527666667,-73.9341333333
40.7414213725,-73.9808931373
40.86295,-73.92415
40.7866959821,-73.9742696429
40.8673333333,-73.9299333333
40.7249584475,-74.0060093607
40.86725,-73.923
40.77071,-73.9864867647
40.7185945161,-73.9967632258
40.8098535714,-73.9445607143
40.7253130612,-73.9959946939
40.747273913,-73.9921542673
40.7383813208,-73.9901107547
40.7581240566,-73.9949851415
40.8381,-73.9414857143
40.752404186,-73.983667907
40.77904,-73.9800301754
40.7616230769,-73.9712131868
40.7647423197,-73.9582470219
40.85548,-73.93224
40.7701405063,-73.9651333333
