40.7039470673,-74.0136356354
40.7278787145,-73.9818423289
40.7751029165,-73.9624332629
40.7092441212,-74.0059169423
40.7422901277,-73.9919970112
40.7752251003,-73.9480904289
40.7763164308,-73.9827019374
40.7784370566,-73.9545701225
40.7199028679,-73.9968311476
40.7943921523,-73.9726805254
40.8021532695,-73.9668839773
40.8008842468,-73.9584154402
40.7602092261,-73.9749042029
40.7390156116,-73.9994747356
40.7839800517,-73.9516953362
40.7980073293,-73.9488474528
40.7419033243,-73.9810043489
40.7137372759,-74.0141618517
40.800554657,-73.9353485107
40.8130970002,-73.9607849122
40.7062891447,-74.009803772
40.7901733398,-73.9427139282
40.8225650788,-73.9534263611
40.7658880754,-73.982386433
40.8367538452,-73.9392623901
40.7331906113,-73.9892117369
40.8412704468,-73.9397888184
40.7840755463,-73.9767478943
40.8261241913,-73.9470863343
40.7168910287,-74.0088820024
40.7263510061,-73.9983236623
40.7515898484,-73.97570791
40.722132426900004,-73.9888687134
40.7912998199,-73.9671549116
40.7232638272,-74.0053440441
40.7441948669,-74.0054781143
40.7502679496,-73.9927459585
40.7323314227,-74.0034879538
40.7496018043,-73.9855851393
40.8009052276,-73.9395523071
40.7586637991,-73.9871768528
40.757815361,-73.9667235613
40.7610779931,-73.9962112202
40.764836414,-73.9654327393
40.8232307434,-73.9380569458
40.7698518469,-73.9567155229
